Lcl Date,Lcl Time,UTCOfst,AtvWpt,Latitude,Longitude,AltInd,BaroA,AltMSL,OAT,IAS,GndSpd,VSpd,Pitch,Roll,LatAc,NormAc,HDG,TRK,volt1,volt2,amp1,FQtyL,FQtyR,E1 FFlow,E1 OilT,E1 OilP,E1 MAP,E1 RPM,E1 %Pwr,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 CHT5,E1 CHT6,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,E1 EGT5,E1 EGT6,E1 TIT1,E1 TIT2,E1 Torq,E1 NG,E1 ITT,E2 FFlow,E2 MAP,E2 RPM,E2 Torq,E2 NG,E2 ITT,AltGPS,TAS,HSIS,CRS,NAV1,NAV2,COM1,COM2,HCDI,VCDI,WndSpd,WndDr,WptDst,WptBrg,MagVar,AfcsOn,RollM,PitchM,RollC,PichC,VSpdG,GPSfix,HAL,VAL,HPLwas,HPLfd,VPLwas
2022-04-16,16:19:16,+00:00,,49.2078629,4.1491466,313.4,30.33,315.2,18.8,0.00,0.00,-26.58,1.33,-0.86,0.01,-0.00,63.1,358.1,27.7,28.8,7.1,46.00,45.45,3.19,168.10,38.31,13.56,1051.7,0.08,177.13,176.40,182.34,172.67,166.58,158.47,914.32,914.18,888.27,944.85,984.88,944.46,826.31,857.19,,,,,,,,,,465.0,0,GPS,52.2,108.75,108.75,134.930,134.930,,,,,,,1.9,0,NONE,NONE,,,0.0,3D,3704,,,418.0,
2022-04-16,16:19:17,+00:00,,49.2078629,4.1491485,314.4,30.33,312.6,18.8,0.00,0.00,-16.44,1.35,-0.86,0.02,-0.00,63.1,358.1,27.7,28.8,7.1,46.00,45.44,3.49,168.04,39.97,15.12,1117.7,0.09,177.51,176.72,182.72,172.95,166.96,158.89,917.62,919.02,892.72,946.45,988.03,949.06,830.86,861.56,,,,,,,,,,462.5,0,GPS,52.2,108.75,108.75,134.930,134.930,,,,,,,1.9,0,NONE,NONE,,,0.0,3D,3704,,,418.5,
2022-04-16,16:19:18,+00:00,,49.2078667,4.1491489,317.4,30.33,312.0,18.8,0.00,0.00,45.79,1.27,-0.91,0.02,0.00,62.7,358.1,27.7,28.8,7.1,46.00,45.44,3.95,167.94,43.15,14.26,1293.3,0.13,177.91,177.08,183.12,173.22,167.33,159.33,929.48,927.13,911.32,950.38,995.68,957.71,839.51,875.60,,,,,,,,,,461.8,0,GPS,52.2,108.75,108.75,134.930,134.930,,,,,,,1.9,0,NONE,NONE,,,-3.9,3D,3704,,,418.5,
2022-04-16,16:19:19,+00:00,,49.2078667,4.1491513,318.4,30.33,310.8,18.8,0.00,0.00,90.58,1.24,-0.82,0.01,-0.00,62.6,358.1,27.7,28.8,7.0,46.00,45.44,4.17,167.87,44.55,13.95,1323.3,0.13,178.32,177.42,183.49,173.50,167.73,159.76,939.40,937.29,928.19,957.60,1004.74,967.68,850.62,889.81,,,,,,,,,,460.6,0,GPS,52.2,108.75,108.75,134.930,134.930,,,,,,,1.9,0,NONE,NONE,,,0.0,3D,3704,,,418.5,
2022-04-16,16:19:20,+00:00,,49.2078629,4.1491575,318.4,30.33,313.8,18.8,0.00,0.00,68.80,1.16,-0.66,0.03,0.00,61.5,358.1,27.7,28.8,6.9,46.00,45.44,4.27,167.82,45.11,13.92,1329.4,0.13,178.73,177.81,183.90,173.80,168.12,160.22,945.90,946.04,941.97,961.96,1012.92,977.84,860.14,901.05,,,,,,,,,,463.6,0,GPS,52.2,108.75,108.75,134.930,134.930,,,,,,,1.9,0,NONE,NONE,,,11.8,3D,3704,,,259.0,
2022-04-16,16:19:21,+00:00,,49.2078667,4.1491652,319.4,30.33,315.0,18.8,0.00,1.21,53.75,1.46,-0.86,0.01,0.00,62.1,358.1,27.7,28.8,6.8,46.00,45.42,4.29,167.73,45.36,13.89,1331.6,0.13,179.16,178.19,184.26,174.09,168.54,160.69,951.76,952.32,953.38,966.25,1017.29,985.11,867.47,911.09,,,,,,,,,,464.8,0,GPS,52.2,108.75,108.75,134.930,134.930,,,,,,,1.9,0,NONE,NONE,,,0.0,3D,3704,,,259.0,
2022-04-16,16:19:22,+00:00,,49.2078705,4.1491771,318.4,30.33,314.7,18.8,0.00,1.79,23.89,1.67,-0.70,0.02,0.01,62.3,358.1,27.7,28.8,6.8,46.00,45.37,4.29,167.62,45.40,13.86,1332.3,0.13,179.59,178.59,184.72,174.44,168.98,161.18,959.68,958.56,963.47,969.58,1023.51,993.22,875.49,919.88,,,,,,,,,,464.5,0,GPS,52.2,108.75,108.75,134.930,134.930,,,,,,,1.9,0,NONE,NONE,,,0.0,3D,3704,,,259.0,
2022-04-16,16:19:23,+00:00,,49.2078781,4.1491938,318.4,30.33,316.2,18.8,0.00,2.35,-7.20,1.60,-0.86,0.00,0.02,62.5,61.6,27.7,28.8,6.7,46.00,45.32,4.25,167.52,45.29,13.67,1311.2,0.12,180.04,178.99,185.14,174.81,169.43,161.66,964.76,963.41,972.29,973.14,1027.00,999.98,881.81,927.41,,,,,,,,,,466.0,0,GPS,52.2,108.75,108.75,134.930,134.930,,,,,,,1.9,0,NONE,NONE,,,0.0,3D,3704,,,259.5,
2022-04-16,16:19:24,+00:00,,49.2078781,4.1492124,317.4,30.33,315.5,18.8,0.00,2.88,-34.43,1.21,-0.68,-0.01,-0.01,61.5,61.8,27.7,28.7,6.6,46.00,45.32,4.13,167.42,44.79,13.80,1261.4,0.12,180.50,179.43,185.53,175.15,169.89,162.17,966.61,971.64,974.68,975.96,1028.30,1004.39,888.79,930.06,,,,,,,,,,465.3,0,GPS,52.2,108.75,108.75,134.930,134.930,,,,,,,1.9,0,NONE,NONE,,,0.0,3D,3704,,,259.5,
2022-04-16,16:19:25,+00:00,,49.2078857,4.1492338,317.4,30.33,315.3,18.8,0.00,3.38,-32.91,0.85,-0.57,0.00,0.02,60.5,60.1,27.7,28.7,6.6,46.00,45.29,4.01,167.34,44.33,13.71,1237.6,0.11,180.97,179.83,185.96,175.53,170.35,162.67,967.29,975.57,976.22,978.65,1029.22,1005.32,893.22,931.44,,,,,,,,,,465.1,0,GPS,52.2,108.75,108.75,134.930,134.930,,,,,,,1.9,0,NONE,NONE,,,-3.9,3D,3704,,,259.5,
